baseline_similarity,mean_shift_similarity,regression_similarity,sampling_similarity,transformative_loss_similarity,contrastive_loss_similarity,contrastive_cosine_similarity,Sentence1,Sentence2
2.529270981096475,1.9057544651154315,2.0050838607847417,2.8408066965684555,1.8410854481005805,1.8306481733834983,4.03359871906236,The weather is pleasant., The weather is very pleasant.
4.211959479417486,4.088278312878405,3.889896408296135,4.302984209756049,3.921724101511185,3.9774408918516166,6.519255600989469,The land is fertile., The land is slightly fertile.
5.461016527880891,5.24593221850264,4.664133405270014,5.529611134769144,4.059597054944439,4.213484088392364,5.155025827838896,The bird is small., The bird is surprisingly small.
3.484457108380762,3.1339793042438884,3.015995596765482,3.597433502794559,3.746190253457946,3.7914709151265265,5.9132961701446245,The tranquility was disturbed., The tranquility was very disturbed.
4.235069101278654,3.8832851998873807,3.7132363636333054,4.291594446551205,1.7786739732463654,1.9585400474737178,3.0296097743976613,The service was excellent., The service was remarkably excellent.
3.2616056457624567,3.292943578431039,3.1048072193622875,3.4965596726674604,4.179493501447402,4.1186157464690165,5.404428128851013,The variation was significant., The variation was very significant.
3.007193339951135,2.492375183841487,2.261092617329331,3.2506939294981567,3.7323553843867066,3.9245656639270674,4.796978678193445,The email is brief., The email is quite brief.
2.6292485598971025,1.701661195169315,1.844648980560807,2.796538041037373,2.86989008357142,2.9002904824159033,4.467248160039782,The narrative is complex., The narrative is extremely complex.
3.1950516293614655,2.6723270114503217,2.5850724766046236,3.3137676193002004,3.259434488475184,3.3707713506674235,4.753729160413249,The creature is exotic., The creature is extremely exotic.
3.762123124839787,3.0107129992163126,2.588378576686294,3.8642599502775195,3.9562379904666054,3.917012385538548,5.388461346369723,The network is secure., The network is very secure.
4.267045381019599,3.722991623875849,3.651163605066423,4.404247646824691,4.361458583871132,4.391591719397627,5.902044547668168,The threat is serious., The threat is extremely serious.
2.4709662378264157,2.0168761202363354,2.2001770876440756,2.752140899163355,3.3567858801635015,3.2213478774554614,4.716712629159336,The work is excellent., The work is extremely excellent.
4.669096062075755,4.221076703593033,3.95639102976538,4.7575753951553095,4.944069777300101,4.763036847712345,6.721737121303918,The bond is unbreakable., The bond is remarkably unbreakable.
3.553822187477586,3.120114934162384,2.9144962989858527,3.682177496773511,2.8005825299921105,3.0123166522922116,4.8322687740348975,The bread was stale., The bread was slightly stale.
2.7836820603137347,1.9008884997562765,1.9690175185090484,2.9953767328678773,2.84299204581745,2.874373246234142,5.962293763696533,The empathy is profound., The empathy is extremely profound.
3.87024100683399,3.518122532107973,3.3076960406074685,3.9761649933955066,4.702118630240041,5.131807959955175,6.025872077942311,The worm is wriggly., The worm is extremely wriggly.
3.8876275711646033,3.0178855528494455,3.0109350084597484,4.112680906474192,4.26972718158282,4.314444779048132,5.514631145841507,The alert was urgent., The alert was extremely urgent.
5.136968038452953,4.577285819998975,4.426081570327233,5.153933287737349,4.271401801230192,4.05923769504975,5.920210301258202,The walk is pleasant., The walk is extremely pleasant.
4.467838805261541,3.8962199119574588,3.665030014713957,4.52880283074118,1.8908955185408847,1.9088583030080444,2.9301396256761425,The boat is fast., The boat is very fast.
2.787062428870404,2.4851623688212796,2.500994172619984,3.054982652876004,2.3866213281090216,3.0179733793095784,3.1544401402418294,The view is stunning., The view is incredibly stunning.
4.172508000448277,4.15521101587894,4.027637804244705,4.3892468164281855,3.3564430929820253,3.471241460272071,5.816963986119493,The effect is minor., The effect is slightly minor.
4.108482000196203,3.6418674648825564,3.522441555348001,4.112013703658835,4.051694748640447,3.725668486211167,4.067717418458451,The sand is soft., The sand is very soft.
3.867233735765285,3.112712195830812,3.1255504357051347,3.9560745541994993,3.0807767071896093,3.087235134520592,3.714116015249675,The technique was precise., The technique was extremely precise.
3.508136172301561,2.821298070038063,2.531139436914799,3.63533515967033,3.2611308565395265,3.44982757225589,4.641157939246324,The family is loving., The family is incredibly loving.
