baseline_similarity,mean_shift_similarity,regression_similarity,sampling_similarity,transformative_loss_similarity,contrastive_loss_similarity,contrastive_cosine_similarity,Sentence1,Sentence2
6.759120776595826,6.408856148527106,5.685132794393528,6.788552977718305,3.8142802980506736,3.783719763963924,4.240526381808496,The criticism is helpful., The criticism is unhelpful.
5.872732813887871,5.649124868768844,4.638650223610118,5.902017335553094,5.837401441138943,6.518111483902705,7.749530609048192,The level is acceptable., The level is unacceptable.
6.132408791892529,6.086318125949159,5.94771241416143,6.222372383092062,6.361651995935588,6.886569864669936,7.474280944906737,The opinion was valid., The opinion was invalid.
4.952462853360728,4.6326099036499295,3.9493095581842153,4.9725802790685485,4.873416579969573,4.715677688262277,5.3833659230929305,The food was tasty., The food was bland.
7.268548633951161,6.50492729943452,6.108352628026608,7.210522843244526,3.8630865123735667,3.5460691267713624,7.337878368300586,The method is efficient., The method is inefficient.
6.191894520061621,5.441861012035551,4.790631508465099,6.067271725248286,5.910586021255313,6.108501754078676,7.142916895009982,The management is effective., The management is ineffective.
3.430559422207625,2.841170043891443,2.8317499375927175,3.4712474320582407,1.4739853401143457,1.3992335548284593,3.6433891863948187,The outcome was positive., The outcome was negative.
3.8418100815315794,3.678297918243471,3.3484883930733087,3.907949933506614,5.001255084403479,4.883133727485956,5.11676914008575,The forest is lush., The forest is barren.
4.8734269372422965,4.51517571371919,3.893436716546217,4.856961928444626,2.259969460936567,2.1616251844670793,2.3098524929399,The progress was substantial., The progress was insignificant.
5.548985626991942,5.044206112169295,5.085147184469726,5.637587048538447,5.336836573420779,5.13764027083973,5.936885116003883,The benefit was substantial., The benefit was negligible.
6.028601693782882,5.627799347288259,5.04469353628491,6.016723581414957,1.4066649583013549,1.2051986680473263,2.255319436036187,The assistance was helpful., The assistance was unhelpful.
5.300562988058824,4.6164599870173575,4.4626627864327455,5.446967503005776,2.936150837468231,2.396000329749995,3.69525516845525,The restaurant was excellent., The restaurant was awful.
5.721878952967531,5.545752587266829,4.719551513451466,5.727726964912641,6.541776513763368,6.668471874553968,7.785145805289236,The task was completed successfully., The task was incomplete.
3.46461965206313,3.21353107406099,3.3148617760886534,3.6125340173288403,2.227992584485552,2.090932646746349,3.2003206428008792,The experiment was a success., The experiment was a failure.
3.430559422207625,2.841170043891443,2.8317499375927175,3.495800172347865,1.4739853401143457,1.3992335548284593,3.6433891863948187,The outcome was positive., The outcome was negative.
4.284256057184578,3.4160562566183197,3.291918366129022,4.282864393891777,2.339421996034304,2.1736536283732297,3.536738352340092,The teamwork was exceptional., The teamwork was poor.
6.1304380192723205,5.624342897132467,5.117501377027734,6.0900389916618165,2.7487230841527044,2.721498665834554,2.5781700035392627,The staff were friendly., The staff were unfriendly.
3.4683400736223127,3.206465396598509,3.063305789169854,3.602939222366099,3.381615668366296,3.6035290327262866,4.362322353765953,The sky is blue., The sky is gray.
