baseline_similarity,mean_shift_similarity,regression_similarity,sampling_similarity,transformative_loss_similarity,contrastive_loss_similarity,contrastive_cosine_similarity,Sentence1,Sentence2
0.8411704316738801,0.8658599628454537,0.8731838455696079,0.8375155297627348,0.8531076286629466,0.8448753936161565,0.7928191046663037,The delivery was timely., The delivery was late.
0.8138497205861486,0.8487143718985812,0.8687326325605698,0.8147065398593762,0.9002799381054273,0.9174590642721787,0.903218498801831,The progress is significant., The progress is negligible.
0.8601892017592042,0.9047938534020942,0.9174532900063911,0.864402232975441,0.9339667201509729,0.936424310273213,0.9330027208732599,The teamwork is exceptional., The teamwork is poor.
0.8659704663093346,0.8948864908547627,0.8970798288116892,0.8614403562127391,0.9002585963542964,0.9065584215193865,0.8840820880617334,The climate is favorable., The climate is unfavorable.
0.6455439983010287,0.6775006737972118,0.7420445154750052,0.6493133720157821,0.7182757591223147,0.7007673516455235,0.698296420894353,The assistance was invaluable., The assistance was useless.
0.8631901211702993,0.8661664856432727,0.8780828878700767,0.8617627881788015,0.9748147505338831,0.9796616583154824,0.9847441525947809,The impact was significant., The impact was minimal.
0.8001710730383989,0.841759429985686,0.8771551311677238,0.801474288131696,0.8656492616775993,0.8439393113183173,0.84247056527021,The gallery was inspiring., The gallery was disappointing.
0.920839695290815,0.9214707426126598,0.9058709975168406,0.9158496658959798,0.8935991789560215,0.8897915805137462,0.8536706618735082,The allergy is mild., The allergy is severe.
0.7701271186512482,0.8129229762911188,0.8354765129203144,0.7757957249561089,0.9343149190229694,0.9364730574464841,0.9350024560771599,The music was uplifting., The music was depressing.
0.7274924961041431,0.7550358201502727,0.80372930599771,0.7268780054406986,0.9170599505228243,0.9184575054447196,0.9124101475757607,The criticism is helpful., The criticism is unhelpful.
0.822773118202833,0.8359633467384069,0.8750930364246434,0.820714588534305,0.8108854740699876,0.7864193325417723,0.8034110516503368,The level is acceptable., The level is unacceptable.
0.8013279726316385,0.8034115657561798,0.8070606142627987,0.7955551953012568,0.7790051152693722,0.7507594148172219,0.7477189873546939,The opinion was valid., The opinion was invalid.
0.8652548598847121,0.8808065598790085,0.9044910535741596,0.8631835368170697,0.8550297850632924,0.8685347271452244,0.8613955129048483,The food was tasty., The food was bland.
0.7586393671330331,0.8065683306142455,0.8256550212817966,0.7618629637364367,0.9368756975902679,0.9480245092861761,0.9383222232242366,The method is efficient., The method is inefficient.
0.761473931048539,0.8105863519243076,0.8429486797652286,0.7695816960528394,0.7765572920305551,0.8052003115281964,0.8041708053360186,The management is effective., The management is ineffective.
0.9268101213161508,0.9499085261954228,0.9497407714225877,0.9250500399227283,0.9867723556787358,0.9894215702061777,0.9918647752163805,The outcome was positive., The outcome was negative.
0.9158327220471851,0.9231656786798719,0.9319282254808546,0.9132236954385582,0.8413345985150898,0.8546026843340757,0.8437462168812964,The forest is lush., The forest is barren.
0.8564418231864013,0.8764312215234098,0.8981107919535506,0.8579225564952776,0.9660267371264453,0.972206261296903,0.9773594149832266,The progress was substantial., The progress was insignificant.
0.8417207166995906,0.8711008663298364,0.8728281514673039,0.8360925437951161,0.8564564084775379,0.8659282057001401,0.8255300157362497,The benefit was substantial., The benefit was negligible.
0.7527983672886203,0.7830069220630826,0.8215872864137955,0.7542013069075604,0.9874812115566595,0.99077787339844,0.9923758401865618,The assistance was helpful., The assistance was unhelpful.
0.8389409817713266,0.8768504404066568,0.8841531417459683,0.829435819671974,0.9538000371231494,0.96811881234155,0.9693138505405097,The restaurant was excellent., The restaurant was awful.
0.8009267420129433,0.8145757089963257,0.8564301127138892,0.8004800840666628,0.7361534879406395,0.751818633248317,0.738851550317045,The task was completed successfully., The task was incomplete.
0.9409812660561847,0.9499382713741046,0.947288893420635,0.936028760389716,0.9756455736733614,0.9795887311612873,0.9814809537030205,The experiment was a success., The experiment was a failure.
0.9268101213161508,0.9499085261954228,0.9497407714225877,0.9240181166545941,0.9867723556787358,0.9894215702061777,0.9918647752163805,The outcome was positive., The outcome was negative.
0.8878173374904732,0.9271443667403019,0.9323947823513489,0.8875777001850423,0.966420376780325,0.9716594223064607,0.9785619165475945,The teamwork was exceptional., The teamwork was poor.
0.7618960577281563,0.8001617938473649,0.8350360045914568,0.7653454090170961,0.9565014253623139,0.9569698524044068,0.9678018286057294,The staff were friendly., The staff were unfriendly.
0.9324887800837833,0.9428738447954831,0.9473148602519855,0.926970547865719,0.9342868293776616,0.9264635229084409,0.9107287756816239,The sky is blue., The sky is gray.
