baseline_similarity,mean_shift_similarity,regression_similarity,sampling_similarity,transformative_loss_similarity,contrastive_loss_similarity,contrastive_cosine_similarity,Sentence1,Sentence2
5.294093810247707,4.37027636065025,3.935324174348104,5.384117959075725,2.984934420186672,2.9880637837604214,4.18317175402985,The musician passionately played the violin.,The musician did not passionately play the violin.
3.5033596508417455,2.851367687181258,2.799295301107013,3.6501717472742214,4.056243334961563,4.316184737303585,5.167294175341327,The market steadily grew during the quarter.,The market did not steadily grow during the quarter.
4.44413799815181,4.039473072209655,3.682869142919508,4.552195752344499,4.25544687989629,4.290266638547976,5.3588566997545115,The employee conscientiously performed their duties.,The employee did not conscientiously perform their duties.
5.1596080824474715,5.096545625988865,4.585445911314939,5.306986078375311,3.1197812007523993,3.231149642459457,5.091994553632173,The demand was met.,The demand was not met.
4.774295702159353,3.9505122159649844,3.490308668865182,4.815470208113555,2.460353034614039,2.458278016480839,3.1914677538546496,The country developed its infrastructure.,The country did not develop its infrastructure.
3.8269773855845868,3.0977730962559225,2.8028120190343944,3.8987218064913525,4.577582108330956,4.446491910852274,5.817161602774018,The child grew up happily.,The child did not grow up happily.
4.122445163369705,3.6148611160221145,3.4562815780341203,4.0952863995999165,3.668336170907733,3.849568139823465,4.159957066120701,The doctor cured a disease.,The doctor did not cure a disease.
4.587300721847416,3.5421974819731536,2.9809821313177722,4.588622150462389,2.9950488448616968,2.610923508133348,5.118359633703942,The rabbits scampered through the field.,The rabbits did not scamper through the field.
4.315522096946434,3.252070653753064,2.905966348556248,4.332342212038948,2.8485509194751963,2.8507588205274543,6.3674435978679425,The lizard basked in the warm sunlight.,The lizard did not bask in the warm sunlight.
4.282366040824108,3.3535014899607076,3.0226815556520243,4.429606809234973,3.6030294403257934,3.4963950017805647,5.150107490460104,The dancer moved gracefully,The dancer did not move gracefully
3.6303296703717978,3.001352189903166,2.8334529377266393,3.769220230717634,2.5295143948820287,2.787642811277082,7.074116458280862,The mouse stealthily scurried behind the furniture.,The mouse did not stealthily scurry behind the furniture.
4.115939883904591,3.2406318777037186,2.939582151233857,4.165015330244575,2.7227179318519337,2.6084342969080865,4.9548266705939765,The bee buzzed around the flower.,The bee did not buzz around the flower.
3.735457056708441,2.8160781328769864,2.515885232319898,3.8449190580860266,2.9698572426152685,3.233533870360688,6.815687228018216,The squirrels buried their nuts carefully.,The squirrels did not bury their nuts carefully.
5.830083925724272,5.3802010228668165,5.031865456871325,5.9107207096144245,4.501685611599089,4.636683283583295,5.042403493661306,The experiment worked.,The experiment did not work.
3.440008320881389,3.5023550596017574,3.066213399307222,3.454241628155821,2.9212758116032966,2.9518821619991615,4.8923979667092805,The argument was logical.,The argument was not logical.
3.6471482336261274,3.3231718817134936,3.1484083987185008,3.767327089023609,4.121620204046373,4.181619614519477,5.1154949483167576,The musk oxen defended their young.,The musk oxen did not defend their young.
4.624978340161841,3.8700084295402064,3.1605582863483397,4.650070181932857,2.9506041404518357,3.1403632281442526,5.133485985192103,The volunteers generously donated their time.,The volunteers did not generously donate their time.
4.573894104747827,4.09589784140026,3.4435817377947817,4.7238924768360615,3.8247844076059194,3.8252294780516434,5.96699489548097,The hamster ran on its wheel.,The hamster did not run on its wheel.
3.9757333487215476,3.296055146438344,2.875552020793049,4.0959220650706785,3.0090604982495646,3.240949727768997,5.886508362476707,The client enthusiastically approved the proposal.,The client did not enthusiastically approve the proposal.
4.055803263290663,3.4290394176313095,3.239718293299251,4.3324306460856175,3.99818681621495,3.8820197661682454,4.887267214535954,The dog barked at the mailman.,The dog did not bark at the mailman.
5.047006321901506,4.163743948625398,3.894115025085536,5.239294399257608,2.6824793904397,2.70125343178837,5.365375626605645,The economy expanded rapidly.,The economy did not expand rapidly.
4.892726936979402,3.909657718438798,3.427039851436415,4.926439783716482,3.184819880358681,3.3366053453350952,5.33454143820473,The baker expertly decorated the cake.,The baker did not expertly decorate the cake.
4.847429551649916,3.8798960139113206,3.6541234479892104,5.064032245357567,3.142831627781048,3.02037038110815,4.323660201100309,The economy expanded,The economy did not expand
5.455238777324167,4.316109015675651,3.897571441811739,5.509147030058967,2.975132202117366,2.9116525678522476,4.4208952085249935,The eagles soared high above.,The eagles did not soar high above.
2.717625887538993,1.994652180927978,1.9873218014605587,2.94602403007335,2.3258191632434304,2.440165711318217,4.9275738008722705,The rats avoided the traps expertly.,The rats did not avoid the traps expertly.
5.33705423608536,4.30504600006159,3.6267586739427107,5.342296363687682,3.1882396932989114,2.845211355155586,7.2836768267878576,The snowy owls silently hunted in the twilight.,The snowy owls did not silently hunt in the twilight.
3.9510273583214985,2.927745891750798,2.624748009617416,4.1279831100311775,3.9551474145505723,4.019142656735931,5.74588720783701,The grasshopper powerfully launched itself into the air.,The grasshopper did not powerfully launch itself into the air.
3.7176510352787018,2.9395663641357146,2.861200736393747,3.9279484574746832,4.292345462533783,4.289382030435693,6.509662439848544,The rivers supplied fresh water to the communities.,The rivers did not supply fresh water to the communities.
3.9918321323807815,3.29125721378635,3.0204806656899352,4.223196255363576,3.135202651226103,3.166209692791007,5.380536588172718,The bears fished for salmon in the river.,The bears did not fish for salmon in the river.
3.9974523259095713,3.0804007051026074,2.6991973918690126,3.9889428346172657,2.6303290825706958,2.8463259815331825,5.204054154030264,The teacher patiently explained the lesson.,The teacher did not patiently explain the lesson.
4.439773434785135,3.7152478940625695,3.233547809032107,4.409815304197921,3.4951161234811714,3.5468034320733675,6.328025093189124,The bears hibernated peacefully.,The bears did not hibernate peacefully.
4.644364575053603,3.7704359807381436,3.516681205490221,4.665803093210789,4.156684147620778,3.9937482991174993,4.673908253347144,The vultures scavenged for food.,The vultures did not scavenge for food.
4.1135637279041735,3.563217222079264,3.1868496077385378,4.188391817655514,3.727191057884973,3.942103657535414,5.2389224475588625,The physicists researched the fundamental forces.,The physicists did not research the fundamental forces.
5.153671601555906,4.068753092375344,3.4715206532464857,5.165818613455392,2.436907832385258,2.1586856046620055,5.365054992344741,The trees swayed gently.,The trees did not sway gently.
4.776256110734756,3.6731339244487233,3.1011999531630057,4.849127343826612,2.854210389238947,2.842342163591809,5.220917689163857,The parrots squawked loudly.,The parrots did not squawk loudly.
4.758933009812844,3.6964061559372587,3.189119641627681,4.777232625164878,2.3119381676530657,2.1144272963117934,4.42481413277279,The rabbits hopped quickly through the field.,The rabbits did not hop quickly through the field.
3.1493843315213113,2.863655548107629,2.8774850333579463,3.700586794758215,4.859764043633654,5.091473587209489,5.3494212613276675,The building is tall,The building is not tall
